"time","tavg","tmin","tmax","prcp","wdir","wspd","pres","year","Month","temperature_category","tavgnorm","tavg_z_score_norm","precipitation"
2013-09-19,17.3,"12.2","21.7",0,"Unknown","8.6",1019,"2013","September","Moderate",0.70059880239521,0.601801733380765,"No"
2015-05-04,17.3,"9.4","28.9",0,"206","21.2",1020.3,"2015","May","Moderate",0.70059880239521,0.601801733380765,"No"
2015-06-08,17.3,"11.7","24.4",0,"199","26.6",1014.4,"2015","June","Moderate",0.70059880239521,0.601801733380765,"No"
2015-09-22,17.3,"13.3","20",0,"30","15.1",1026.3,"2015","September","Moderate",0.70059880239521,0.601801733380765,"No"
2016-04-01,17.3,"15","20.6",1.3,"210","28.8",1002,"2016","April","Moderate",0.70059880239521,0.601801733380765,"Yes"
2016-07-08,17.3,"16.1","19.4",0.5,"56","16.9",1011.4,"2016","July","Moderate",0.70059880239521,0.601801733380765,"Yes"
2016-09-27,17.3,"15","22.2",5.6,"154","8.6",1013.5,"2016","September","Moderate",0.70059880239521,0.601801733380765,"Yes"
2017-10-20,17.3,"14.4","21.7",0,"276","19.8",1016.7,"2017","October","Moderate",0.70059880239521,0.601801733380765,"No"
2018-05-11,17.3,"11.1","21.1",0,"Unknown","15.5",1013.1,"2018","May","Moderate",0.70059880239521,0.601801733380765,"No"
2018-05-23,17.3,"12.2","28.9",0.5,"248","15.5",1018.7,"2018","May","Moderate",0.70059880239521,0.601801733380765,"Yes"
2019-06-14,17.3,"12.2","25",0,"241","23",1009.3,"2019","June","Moderate",0.70059880239521,0.601801733380765,"No"
2020-09-26,17.3,"14.4","23.9",0,"190","12.2",1019.5,"2020","September","Moderate",0.70059880239521,0.601801733380765,"No"
2020-10-10,17.3,"12.2","25.6",0,"214","31.3",1012.2,"2020","October","Moderate",0.70059880239521,0.601801733380765,"No"
2021-05-24,17.3,"12.8","19.4",0,"96","21.2",1024.2,"2021","May","Moderate",0.70059880239521,0.601801733380765,"No"
2013-05-17,17.2,"12.2","21.1",0,"348","18.7",1016.1,"2013","May","Moderate",0.698602794411178,0.591341467722639,"No"
2013-06-19,17.2,"14.4","21.7",0,"59","16.2",1015.8,"2013","June","Moderate",0.698602794411178,0.591341467722639,"No"
2013-10-08,17.2,"11.1","20",0,"Unknown","16.9",1021,"2013","October","Moderate",0.698602794411178,0.591341467722639,"No"
2015-10-14,17.2,"10.6","20",0,"259","20.2",1003.9,"2015","October","Moderate",0.698602794411178,0.591341467722639,"No"
2016-09-15,17.2,"13.9","18.9",0,"46","16.2",1024.2,"2016","September","Moderate",0.698602794411178,0.591341467722639,"No"
2017-04-28,17.2,"10.6","27.8",0.3,"209","12.2",1013.9,"2017","April","Moderate",0.698602794411178,0.591341467722639,"Yes"
2018-06-23,17.2,"15.6","18.3",0,"62","15.1",1014.1,"2018","June","Moderate",0.698602794411178,0.591341467722639,"No"
2018-09-29,17.2,"12.8","23.3",0,"279","12.2",1020.5,"2018","September","Moderate",0.698602794411178,0.591341467722639,"No"
2020-05-16,17.2,"9.4","20",1,"287","20.9",1015.9,"2020","May","Moderate",0.698602794411178,0.591341467722639,"Yes"
2022-09-28,17.2,"12.8","22.2",0,"281","16.6",1016.9,"2022","September","Moderate",0.698602794411178,0.591341467722639,"No"
2013-09-16,17.1,"10","21.1",0,"294","16.9",1018,"2013","September","Moderate",0.696606786427146,0.580881202064514,"No"
2016-05-25,17.1,"11.7","31.1",0,"Unknown","12.2",1015,"2016","May","Moderate",0.696606786427146,0.580881202064514,"No"
2017-08-29,17.1,"14.4","20",0,"49","11.9",1024.1,"2017","August","Moderate",0.696606786427146,0.580881202064514,"No"
2018-09-20,17.1,"15.6","18.9",0,"53","18",1023.5,"2018","September","Moderate",0.696606786427146,0.580881202064514,"No"
2019-05-31,17.1,"13.9","23.9",1.8,"139","14.8",1006.4,"2019","May","Moderate",0.696606786427146,0.580881202064514,"Yes"
2020-09-13,17.1,"12.8","23.9",0,"175","14",1020.8,"2020","September","Moderate",0.696606786427146,0.580881202064514,"No"
2021-05-20,17.1,"12.8","20.6",0,"115","14",1031.9,"2021","May","Moderate",0.696606786427146,0.580881202064514,"No"
2021-10-09,17.1,"16.1","18.9",0,"79","22.3",1026.8,"2021","October","Moderate",0.696606786427146,0.580881202064514,"No"
2021-10-10,17.1,"16.1","18.9",0,"82","16.9",1025.2,"2021","October","Moderate",0.696606786427146,0.580881202064514,"No"
2022-09-16,17.1,"12.8","22.8",0,"314","16.9",1020.6,"2022","September","Moderate",0.696606786427146,0.580881202064514,"No"
2013-09-15,17,"12.2","22.8",0,"Unknown","13.7",1019.1,"2013","September","Moderate",0.694610778443114,0.570420936406389,"No"
2015-06-27,17,"13.9","20",5.1,"Unknown","11.5",1020.6,"2015","June","Moderate",0.694610778443114,0.570420936406389,"Yes"
2017-10-16,17,"6.7","21.1",0,"298","22",1018.9,"2017","October","Moderate",0.694610778443114,0.570420936406389,"No"
2019-06-04,17,"12.2","22.2",0,"277","15.5",1015.7,"2019","June","Moderate",0.694610778443114,0.570420936406389,"No"
2022-05-18,17,"12.2","22.8",0,"314","16.6",1010.7,"2022","May","Moderate",0.694610778443114,0.570420936406389,"No"
2022-06-23,17,"14.4","21.7",0,"97","15.8",1016.8,"2022","June","Moderate",0.694610778443114,0.570420936406389,"No"
2022-10-27,17,"7.8","20",0,"301","22.3",1016.6,"2022","October","Moderate",0.694610778443114,0.570420936406389,"No"
2013-10-05,16.9,"15","20",0,"Unknown","7.2",1019,"2013","October","Moderate",0.692614770459082,0.559960670748263,"No"
2014-10-07,16.9,"12.8","22.8",0.3,"170","20.9",1018.3,"2014","October","Moderate",0.692614770459082,0.559960670748263,"Yes"
2018-05-06,16.9,"10","19.4",4.8,"134","11.9",1015.6,"2018","May","Moderate",0.692614770459082,0.559960670748263,"Yes"
2018-09-30,16.9,"12.2","21.1",0,"283","11.5",1025.8,"2018","September","Moderate",0.692614770459082,0.559960670748263,"No"
2019-10-08,16.9,"13.3","18.3",0.3,"353","13.7",1024,"2019","October","Moderate",0.692614770459082,0.559960670748263,"Yes"
2020-05-23,16.9,"8.3","22.2",0,"46","24.8",1019.6,"2020","May","Moderate",0.692614770459082,0.559960670748263,"No"
2022-06-21,16.9,"11.7","21.7",0,"103","15.5",1020.8,"2022","June","Moderate",0.692614770459082,0.559960670748263,"No"
2022-06-22,16.9,"13.9","19.4",0,"98","19.1",1019.4,"2022","June","Moderate",0.692614770459082,0.559960670748263,"No"
2015-11-07,16.8,"10","20.6",0,"280","21.2",1013.3,"2015","November","Moderate",0.69061876247505,0.549500405090138,"No"
2016-09-16,16.8,"12.2","21.1",0,"171","16.9",1026.2,"2016","September","Moderate",0.69061876247505,0.549500405090138,"No"
2016-10-21,16.8,"15","23.9",28.2,"Unknown","13",1007.9,"2016","October","Moderate",0.69061876247505,0.549500405090138,"Yes"
2017-09-01,16.8,"11.7","20.6",0,"309","23.8",1016.5,"2017","September","Moderate",0.69061876247505,0.549500405090138,"No"
2017-09-09,16.8,"12.8","20",0.3,"342","13.3",1022.3,"2017","September","Moderate",0.69061876247505,0.549500405090138,"Yes"
2017-09-10,16.8,"13.3","20.6",0,"348","14",1025.8,"2017","September","Moderate",0.69061876247505,0.549500405090138,"No"
2017-10-04,16.8,"11.7","25",0,"229","25.6",1025.6,"2017","October","Moderate",0.69061876247505,0.549500405090138,"No"
2019-10-01,16.8,"13.9","22.2",1.3,"197","18.7",1016.9,"2019","October","Moderate",0.69061876247505,0.549500405090138,"Yes"
2019-11-01,16.8,"6.7","22.2",0.3,"254","33.1",1009.6,"2019","November","Moderate",0.69061876247505,0.549500405090138,"Yes"
2020-06-10,16.8,"14.4","18.9",0,"56","15.5",1018.1,"2020","June","Moderate",0.69061876247505,0.549500405090138,"No"
2020-10-07,16.8,"12.8","23.9",0.5,"229","27.4",1003.9,"2020","October","Moderate",0.69061876247505,0.549500405090138,"Yes"
2020-10-22,16.8,"12.2","19.4",0,"89","11.5",1024.1,"2020","October","Moderate",0.69061876247505,0.549500405090138,"No"
2021-05-02,16.8,"10","25",0.3,"244","21.6",1005.8,"2021","May","Moderate",0.69061876247505,0.549500405090138,"Yes"
2022-06-20,16.8,"11.1","26.1",0,"51","14.4",1017.1,"2022","June","Moderate",0.69061876247505,0.549500405090138,"No"
2013-06-08,16.7,"12.8","26.1",13.7,"308","19.4",1008.6,"2013","June","Moderate",0.688622754491018,0.539040139432012,"Yes"
2016-03-10,16.7,"8.3","18.9",10.2,"233","15.5",1016.95,"2016","March","Moderate",0.688622754491018,0.539040139432012,"Yes"
2016-06-10,16.7,"12.8","22.2",0,"316","18",1012.3,"2016","June","Moderate",0.688622754491018,0.539040139432012,"No"
2016-06-13,16.7,"12.2","22.8",0,"300","27",1004.6,"2016","June","Moderate",0.688622754491018,0.539040139432012,"No"
2019-09-14,16.7,"11.7","22.2",5.3,"186","17.6",1026.1,"2019","September","Moderate",0.688622754491018,0.539040139432012,"Yes"
2020-06-16,16.7,"12.8","21.1",0,"70","10.4",1028.9,"2020","June","Moderate",0.688622754491018,0.539040139432012,"No"
2021-04-20,16.7,"10.6","24.4",0,"237","18.7",1010.6,"2021","April","Moderate",0.688622754491018,0.539040139432012,"No"
2021-10-17,16.7,"11.1","18.3",7.9,"285","20.5",1004.5,"2021","October","Moderate",0.688622754491018,0.539040139432012,"Yes"
2013-06-13,16.6,"11.7","19.4",18.3,"Unknown","14",1008.2,"2013","June","Moderate",0.686626746506986,0.528579873773887,"Yes"
2014-10-18,16.6,"12.8","21.7",0,"218","18.4",1001.5,"2014","October","Moderate",0.686626746506986,0.528579873773887,"No"
2016-05-27,16.6,"14.4","22.8",0,"Unknown","11.2",1018.4,"2016","May","Moderate",0.686626746506986,0.528579873773887,"No"
2017-06-04,16.6,"12.2","21.1",4.6,"238","15.8",1013.9,"2017","June","Moderate",0.686626746506986,0.528579873773887,"Yes"
2017-07-24,16.6,"13.9","18.3",35.8,"61","22",1013.3,"2017","July","Moderate",0.686626746506986,0.528579873773887,"Yes"
2018-10-05,16.6,"11.7","20.6",0,"34","17.3",1020.8,"2018","October","Moderate",0.686626746506986,0.528579873773887,"No"
2019-05-18,16.6,"11.7","21.1",0,"348","18.4",1012.9,"2019","May","Moderate",0.686626746506986,0.528579873773887,"No"
2022-10-18,16.6,"10","20.6",4.6,"193","14.4",1002.5,"2022","October","Moderate",0.686626746506986,0.528579873773887,"Yes"
2015-05-22,16.5,"11.1","24.4",0,"259","20.9",1010.7,"2015","May","Moderate",0.684630738522954,0.518119608115762,"No"
2015-10-12,16.5,"10.6","24.4",0,"199","12.2",1009,"2015","October","Moderate",0.684630738522954,0.518119608115762,"No"
2018-05-22,16.5,"12.2","19.4",0.8,"Unknown","10.8",1019.4,"2018","May","Moderate",0.684630738522954,0.518119608115762,"Yes"
2019-04-13,16.5,"13.9","23.9",7.1,"212","22.7",1016.3,"2019","April","Moderate",0.684630738522954,0.518119608115762,"Yes"
2022-10-06,16.5,"14.4","21.1",0,"30","12.2",1013.1,"2022","October","Moderate",0.684630738522954,0.518119608115762,"No"
2013-09-18,16.4,"10.6","23.9",0,"Unknown","12.6",1023.9,"2013","September","Moderate",0.682634730538922,0.507659342457636,"No"
2013-10-01,16.4,"11.1","23.9",0,"Unknown","10.8",1012.9,"2013","October","Moderate",0.682634730538922,0.507659342457636,"No"
2013-10-17,16.4,"12.2","22.8",0.8,"222","13.7",1010.1,"2013","October","Moderate",0.682634730538922,0.507659342457636,"Yes"
2014-04-15,16.4,"5","20",15.7,"202","38.2",1007.1,"2014","April","Moderate",0.682634730538922,0.507659342457636,"Yes"
2014-06-13,16.4,"15","17.8",13.7,"73","15.5",1013.1,"2014","June","Moderate",0.682634730538922,0.507659342457636,"Yes"
2014-09-17,16.4,"12.2","20.6",0,"Unknown","10.8",1015.2,"2014","September","Moderate",0.682634730538922,0.507659342457636,"No"
2016-07-09,16.4,"15","18.3",2.8,"71","15.5",1012.8,"2016","July","Moderate",0.682634730538922,0.507659342457636,"Yes"
2016-07-10,16.4,"15","17.8",2.3,"51","10.1",1011.7,"2016","July","Moderate",0.682634730538922,0.507659342457636,"Yes"
2016-10-18,16.4,"13.9","20.6",3.6,"Unknown","13.3",1012.1,"2016","October","Moderate",0.682634730538922,0.507659342457636,"Yes"
2017-07-14,16.4,"15.6","19.4",0,"53","11.9",1019.1,"2017","July","Moderate",0.682634730538922,0.507659342457636,"No"
2018-06-11,16.4,"13.3","17.8",0,"127","16.9",1018.9,"2018","June","Moderate",0.682634730538922,0.507659342457636,"No"
2018-10-01,16.4,"13.9","20",1.5,"329","14.4",1026.4,"2018","October","Moderate",0.682634730538922,0.507659342457636,"Yes"
2020-06-07,16.4,"13.9","18.3",0,"328","15.8",1010.1,"2020","June","Moderate",0.682634730538922,0.507659342457636,"No"
2020-09-18,16.4,"10.6","18.9",0,"18","21.6",1015.9,"2020","September","Moderate",0.682634730538922,0.507659342457636,"No"
2021-06-11,16.4,"13.9","18.9",3,"115","11.9",1017.3,"2021","June","Moderate",0.682634730538922,0.507659342457636,"Yes"
2021-10-06,16.4,"13.3","20",0,"359","7.9",1027.5,"2021","October","Moderate",0.682634730538922,0.507659342457636,"No"
2022-09-21,16.4,"13.9","20.6",0,"291","12.2",1012.4,"2022","September","Moderate",0.682634730538922,0.507659342457636,"No"
2022-10-12,16.4,"10","23.9",0,"231","13.7",1021.9,"2022","October","Moderate",0.682634730538922,0.507659342457636,"No"
2013-06-12,16.3,"13.3","21.7",1.8,"322","18.7",1004,"2013","June","Moderate",0.68063872255489,0.497199076799511,"Yes"
2015-05-16,16.3,"12.8","21.7",0,"Unknown","12.6",1021.6,"2015","May","Moderate",0.68063872255489,0.497199076799511,"No"
2015-09-25,16.3,"12.8","18.9",0,"48","14",1029.5,"2015","September","Moderate",0.68063872255489,0.497199076799511,"No"
2015-10-13,16.3,"12.8","22.2",3,"Unknown","12.2",1006.45,"2015","October","Moderate",0.68063872255489,0.497199076799511,"Yes"
2017-06-03,16.3,"11.1","20.6",0,"301","16.9",1012.2,"2017","June","Moderate",0.68063872255489,0.497199076799511,"No"
2017-06-17,16.3,"14.4","20.6",0.5,"Unknown","7.9",1014.5,"2017","June","Moderate",0.68063872255489,0.497199076799511,"Yes"
2017-10-19,16.3,"11.1","23.3",0,"209","21.2",1020.3,"2017","October","Moderate",0.68063872255489,0.497199076799511,"No"
2018-09-09,16.3,"13.9","18.3",0,"29","22",1025.2,"2018","September","Moderate",0.68063872255489,0.497199076799511,"No"
2019-09-13,16.3,"12.2","20",0,"54","18",1031.1,"2019","September","Moderate",0.68063872255489,0.497199076799511,"No"
2020-11-06,16.3,"12.8","22.2",0,"223","19.8",1022.4,"2020","November","Moderate",0.68063872255489,0.497199076799511,"No"
2020-11-07,16.3,"9.4","23.3",0,"224","12.2",1021.7,"2020","November","Moderate",0.68063872255489,0.497199076799511,"No"
2020-11-12,16.3,"8.3","18.9",0,"309","15.8",1014.5,"2020","November","Moderate",0.68063872255489,0.497199076799511,"No"
2022-11-11,16.3,"12.8","21.1",9.7,"192","18.4",1016.1,"2022","November","Moderate",0.68063872255489,0.497199076799511,"Yes"
2013-04-19,16.2,"11.7","23.9",1.3,"201","28.8",1013.2,"2013","April","Moderate",0.678642714570858,0.486738811141385,"Yes"
2013-05-29,16.2,"13.9","21.1",21.3,"Unknown","10.4",1019,"2013","May","Moderate",0.678642714570858,0.486738811141385,"Yes"
2015-05-17,16.2,"11.1","19.4",0,"Unknown","12.6",1020,"2015","May","Moderate",0.678642714570858,0.486738811141385,"No"
2015-05-20,16.2,"10.6","18.9",0,"287","22.3",1008.1,"2015","May","Moderate",0.678642714570858,0.486738811141385,"No"
2016-05-11,16.2,"12.2","20",0,"355","11.9",1019.6,"2016","May","Moderate",0.678642714570858,0.486738811141385,"No"
2016-06-09,16.2,"12.2","20.6",0,"290","28.4",1004.2,"2016","June","Moderate",0.678642714570858,0.486738811141385,"No"
2017-11-06,16.2,"10","17.8",2,"230","21.6",1012.8,"2017","November","Moderate",0.678642714570858,0.486738811141385,"Yes"
2018-11-02,16.2,"11.7","21.1",9.1,"185","20.5",1007.1,"2018","November","Moderate",0.678642714570858,0.486738811141385,"Yes"
2019-04-21,16.2,"12.8","21.1",0.8,"154","13.7",1016.6,"2019","April","Moderate",0.678642714570858,0.486738811141385,"Yes"
2019-05-25,16.2,"11.1","21.7",0.8,"194","19.8",1020.3,"2019","May","Moderate",0.678642714570858,0.486738811141385,"Yes"
2019-10-23,16.2,"11.7","21.1",10.7,"307","16.2",1010.8,"2019","October","Moderate",0.678642714570858,0.486738811141385,"Yes"
2021-10-04,16.2,"12.8","17.2",27.4,"67","25.2",1018.6,"2021","October","Moderate",0.678642714570858,0.486738811141385,"Yes"
2022-09-20,16.2,"14.4","16.7",0.3,"44","10.8",1011.6,"2022","September","Moderate",0.678642714570858,0.486738811141385,"Yes"
2022-10-13,16.2,"12.8","19.4",26.2,"153","19.1",1015.6,"2022","October","Moderate",0.678642714570858,0.486738811141385,"Yes"
2013-09-06,16.1,"11.1","21.7",0,"Unknown","14",1021.6,"2013","September","Moderate",0.676646706586827,0.47627854548326,"No"
2013-09-09,16.1,"11.1","21.7",0,"Unknown","15.1",1021.6,"2013","September","Moderate",0.676646706586827,0.47627854548326,"No"
2014-06-11,16.1,"14.4","17.2",0,"63","15.5",1021.3,"2014","June","Moderate",0.676646706586827,0.47627854548326,"No"
2014-06-12,16.1,"15","18.9",0,"97","18.4",1020.3,"2014","June","Moderate",0.676646706586827,0.47627854548326,"No"
2014-09-24,16.1,"12.2","18.9",0,"44","15.5",1035,"2014","September","Moderate",0.676646706586827,0.47627854548326,"No"
2015-05-06,16.1,"11.1","22.8",0,"Unknown","15.1",1023.8,"2015","May","Moderate",0.676646706586827,0.47627854548326,"No"
2015-09-23,16.1,"12.2","20",0,"46","9",1024.2,"2015","September","Moderate",0.676646706586827,0.47627854548326,"No"
2016-05-12,16.1,"12.2","18.9",0,"64","14.8",1019.5,"2016","May","Moderate",0.676646706586827,0.47627854548326,"No"
2016-10-22,16.1,"6.7","18.3",3.8,"Unknown","20.9",1005,"2016","October","Moderate",0.676646706586827,0.47627854548326,"Yes"
2019-09-18,16.1,"11.7","18.3",0,"28","19.4",1025.3,"2019","September","Moderate",0.676646706586827,0.47627854548326,"No"
2020-10-16,16.1,"10","21.7",19.6,"223","15.1",1017.6,"2020","October","Moderate",0.676646706586827,0.47627854548326,"Yes"
2014-09-26,16,"12.2","20.6",0,"Unknown","7.9",1022.6,"2014","September","Moderate",0.674650698602794,0.465818279825135,"No"
2015-11-05,16,"10","24.4",0,"223","19.1",1022.6,"2015","November","Moderate",0.674650698602794,0.465818279825135,"No"
2018-05-24,16,"11.7","20",0,"88","19.1",1018,"2018","May","Moderate",0.674650698602794,0.465818279825135,"No"
2019-05-22,16,"12.2","20.6",0,"352","22.3",1020.8,"2019","May","Moderate",0.674650698602794,0.465818279825135,"No"
2020-10-02,16,"11.7","18.3",0.5,"287","11.9",1013.9,"2020","October","Moderate",0.674650698602794,0.465818279825135,"Yes"
2022-10-15,16,"11.7","21.7",0,"246","11.9",1015.4,"2022","October","Moderate",0.674650698602794,0.465818279825135,"No"
2013-05-23,15.9,"11.7","25",1.3,"Unknown","16.6",1012,"2013","May","Moderate",0.672654690618763,0.455358014167009,"Yes"
2016-05-13,15.9,"11.1","23.3",2.8,"182","14.8",1011.4,"2016","May","Moderate",0.672654690618763,0.455358014167009,"Yes"
2016-06-11,15.9,"12.2","20",0.5,"187","11.2",1012.2,"2016","June","Moderate",0.672654690618763,0.455358014167009,"Yes"
2017-06-08,15.9,"10.6","21.7",0,"147","12.2",1015.3,"2017","June","Moderate",0.672654690618763,0.455358014167009,"No"
2017-09-22,15.9,"13.9","17.2",4.1,"14","35.6",1016,"2017","September","Moderate",0.672654690618763,0.455358014167009,"Yes"
2017-10-22,15.9,"12.2","18.9",0,"Unknown","7.6",1028.8,"2017","October","Moderate",0.672654690618763,0.455358014167009,"No"
2018-06-07,15.9,"12.2","22.2",0,"201","18.4",1018.7,"2018","June","Moderate",0.672654690618763,0.455358014167009,"No"
2019-05-23,15.9,"11.7","22.2",3,"203","24.1",1018.6,"2019","May","Moderate",0.672654690618763,0.455358014167009,"Yes"
2020-09-16,15.9,"10.6","22.8",0,"210","22.7",1022,"2020","September","Moderate",0.672654690618763,0.455358014167009,"No"
2021-04-24,15.9,"10","23.3",0,"253","19.8",1011.5,"2021","April","Moderate",0.672654690618763,0.455358014167009,"No"
2021-07-04,15.9,"14.4","20",7.9,"10","11.9",1012,"2021","July","Moderate",0.672654690618763,0.455358014167009,"Yes"
2022-05-21,15.9,"12.2","21.7",0.5,"58","9.4",1015.9,"2022","May","Moderate",0.672654690618763,0.455358014167009,"Yes"
2022-05-26,15.9,"10","22.8",0,"197","20.2",1024.6,"2022","May","Moderate",0.672654690618763,0.455358014167009,"No"
2022-09-17,15.9,"11.1","18.9",0,"61","15.5",1024,"2022","September","Moderate",0.672654690618763,0.455358014167009,"No"
2022-11-01,15.9,"13.9","18.3",1,"237","12.6",1015,"2022","November","Moderate",0.672654690618763,0.455358014167009,"Yes"
2013-09-28,15.8,"12.8","20.6",0,"Unknown","9.4",1025.7,"2013","September","Moderate",0.670658682634731,0.444897748508884,"No"
2015-09-21,15.8,"11.7","18.9",0,"25","17.3",1023.7,"2015","September","Moderate",0.670658682634731,0.444897748508884,"No"
2016-10-20,15.8,"13.3","16.7",2,"64","20.2",1022.4,"2016","October","Moderate",0.670658682634731,0.444897748508884,"Yes"
